0.00000       	0.00000       
0.01000       	-0.00001      
0.02000       	-0.00007      
0.03000       	-0.00021      
0.04000       	-0.00042      
0.05000       	-0.00066      
0.06000       	-0.00091      
0.07000       	-0.00118      
0.08000       	-0.00138      
0.09000       	-0.00136      
0.10000       	-0.00091      
0.11000       	0.00011       
0.12000       	0.00172       
0.13000       	0.00385       
0.14000       	0.00642       
0.15000       	0.00943       
0.16000       	0.01291       
0.17000       	0.01688       
0.18000       	0.02131       
0.19000       	0.02609       
0.20000       	0.03107       
0.21000       	0.03619       
0.22000       	0.04149       
0.23000       	0.04703       
0.24000       	0.05289       
0.25000       	0.05908       
0.26000       	0.06555       
0.27000       	0.07221       
0.28000       	0.07892       
0.29000       	0.08547       
0.30000       	0.09164       
0.31000       	0.09721       
0.32000       	0.10200       
0.33000       	0.10592       
0.34000       	0.10894       
0.35000       	0.11105       
0.36000       	0.11235       
0.37000       	0.11301       
0.38000       	0.11330       
0.39000       	0.11350       
0.40000       	0.11386       
0.41000       	0.11457       
0.42000       	0.11569       
0.43000       	0.11718       
0.44000       	0.11892       
0.45000       	0.12072       
0.46000       	0.12244       
0.47000       	0.12401       
0.48000       	0.12542       
0.49000       	0.12670       
0.50000       	0.12788       
0.51000       	0.12912       
0.52000       	0.13073       
0.53000       	0.13312       
0.54000       	0.13664       
0.55000       	0.14147       
0.56000       	0.14754       
0.57000       	0.15470       
0.58000       	0.16281       
0.59000       	0.17180       
0.60000       	0.18159       
0.61000       	0.19202       
0.62000       	0.20281       
0.63000       	0.21352       
0.64000       	0.22361       
0.65000       	0.23258       
0.66000       	0.24003       
0.67000       	0.24571       
0.68000       	0.24945       
0.69000       	0.25114       
0.70000       	0.25078       
0.71000       	0.24846       
0.72000       	0.24449       
0.73000       	0.23928       
0.74000       	0.23326       
0.75000       	0.22681       
0.76000       	0.22028       
0.77000       	0.21399       
0.78000       	0.20823       
0.79000       	0.20320       
0.80000       	0.19896       
0.81000       	0.19550       
0.82000       	0.19274       
0.83000       	0.19060       
0.84000       	0.18895       
0.85000       	0.18763       
0.86000       	0.18646       
0.87000       	0.18526       
0.88000       	0.18380       
0.89000       	0.18184       
0.90000       	0.17914       
0.91000       	0.17563       
0.92000       	0.17150       
0.93000       	0.16725       
0.94000       	0.16358       
0.95000       	0.16123       
0.96000       	0.16073       
0.97000       	0.16229       
0.98000       	0.16574       
0.99000       	0.17078       
1.00000       	0.17719       
1.01000       	0.18478       
1.02000       	0.19331       
1.03000       	0.20232       
1.04000       	0.21122       
1.05000       	0.21935       
1.06000       	0.22617       
1.07000       	0.23125       
1.08000       	0.23432       
1.09000       	0.23518       
1.10000       	0.23369       
1.11000       	0.22961       
1.12000       	0.22272       
1.13000       	0.21287       
1.14000       	0.20018       
1.15000       	0.18502       
1.16000       	0.16794       
1.17000       	0.14970       
1.18000       	0.13125       
1.19000       	0.11366       
1.20000       	0.09795       
1.21000       	0.08479       
1.22000       	0.07442       
1.23000       	0.06663       
1.24000       	0.06094       
1.25000       	0.05670       
1.26000       	0.05322       
1.27000       	0.04994       
1.28000       	0.04669       
1.29000       	0.04359       
1.30000       	0.04105       
1.31000       	0.03954       
1.32000       	0.03957       
1.33000       	0.04160       
1.34000       	0.04602       
1.35000       	0.05304       
1.36000       	0.06262       
1.37000       	0.07443       
1.38000       	0.08784       
1.39000       	0.10204       
1.40000       	0.11622       
1.41000       	0.12986       
1.42000       	0.14298       
1.43000       	0.15608       
1.44000       	0.16991       
1.45000       	0.18508       
1.46000       	0.20174       
1.47000       	0.21964       
1.48000       	0.23821       
1.49000       	0.25672       
1.50000       	0.27428       
1.51000       	0.28977       
1.52000       	0.30181       
1.53000       	0.30916       
1.54000       	0.31104       
1.55000       	0.30719       
1.56000       	0.29791       
1.57000       	0.28400       
1.58000       	0.26678       
1.59000       	0.24775       
1.60000       	0.22835       
1.61000       	0.20995       
1.62000       	0.19396       
1.63000       	0.18178       
1.64000       	0.17454       
1.65000       	0.17294       
1.66000       	0.17706       
1.67000       	0.18629       
1.68000       	0.19942       
1.69000       	0.21482       
1.70000       	0.23088       
1.71000       	0.24637       
1.72000       	0.26066       
1.73000       	0.27346       
1.74000       	0.28452       
1.75000       	0.29368       
1.76000       	0.30088       
1.77000       	0.30618       
1.78000       	0.30964       
1.79000       	0.31164       
1.80000       	0.31310       
1.81000       	0.31542       
1.82000       	0.32008       
1.83000       	0.32807       
1.84000       	0.33948       
1.85000       	0.35359       
1.86000       	0.36920       
1.87000       	0.38477       
1.88000       	0.39860       
1.89000       	0.40912       
1.90000       	0.41520       
1.91000       	0.41633       
1.92000       	0.41251       
1.93000       	0.40408       
1.94000       	0.39155       
1.95000       	0.37571       
1.96000       	0.35776       
1.97000       	0.33930       
1.98000       	0.32218       
1.99000       	0.30831       
2.00000       	0.29929       
2.01000       	0.29613       
2.02000       	0.29904       
2.03000       	0.30747       
2.04000       	0.32033       
2.05000       	0.33636       
2.06000       	0.35432       
2.07000       	0.37296       
2.08000       	0.39087       
2.09000       	0.40646       
2.10000       	0.41816       
2.11000       	0.42491       
2.12000       	0.42652       
2.13000       	0.42363       
2.14000       	0.41747       
2.15000       	0.40949       
2.16000       	0.40114       
2.17000       	0.39376       
2.18000       	0.38855       
2.19000       	0.38655       
2.20000       	0.38849       
2.21000       	0.39452       
2.22000       	0.40397       
2.23000       	0.41540       
2.24000       	0.42699       
2.25000       	0.43719       
2.26000       	0.44528       
2.27000       	0.45129       
2.28000       	0.45570       
2.29000       	0.45913       
2.30000       	0.46205       
2.31000       	0.46463       
2.32000       	0.46665       
2.33000       	0.46777       
2.34000       	0.46772       
2.35000       	0.46645       
2.36000       	0.46409       
2.37000       	0.46101       
2.38000       	0.45766       
2.39000       	0.45434       
2.40000       	0.45088       
2.41000       	0.44647       
2.42000       	0.43995       
2.43000       	0.43055       
2.44000       	0.41856       
2.45000       	0.40504       
2.46000       	0.39105       
2.47000       	0.37698       
2.48000       	0.36218       
